Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"658048.3362","Measles virus genotype B3 MVi/Saravan.IRN/8.15/2[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Saravan.IRN/8.15/2[B3]",,,,,,,,,,,,,,,,,,,,,"2015-03-16T00:00:00Z",,,,,,,"KP938199",,,,,,,,1,450,54,1,450,,,,1,,,,,,"urine",,"2015-02",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-12T18:12:02.611Z","2021-01-12T18:12:02.611Z"
"658048.3363","Measles virus genotype B3 MVi/Saravan.IRN/8.15/3[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Saravan.IRN/8.15/3[B3]",,,,,,,,,,,,,,,,,,,,,"2015-03-16T00:00:00Z",,,,,,,"KP938200",,,,,,,,1,450,54,1,450,,,,1,,,,,,"urine",,"2015-02",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-12T18:12:02.499Z","2021-01-12T18:12:02.499Z"
"658048.339","Measles virus genotype B3 MVi/Sistan.IRN/12.12/1[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Sistan.IRN/12.12/1[B3]",,,,,,,,,,,,,,,,,,,,,"2012-08-14T00:00:00Z",,,,,,,"JX051516",,,,,,,,1,450,54,1,450,,,,1,,,,,,"throat swab",,"2012-01",2012,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T13:28:49.893Z","2021-01-11T13:28:49.893Z"
"658048.34","Measles virus genotype B3 Mvi/Saravan.IRN/11.15/1[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","Mvi/Saravan.IRN/11.15/1[B3]",,,,,,,,,,,,,,,,,,,,,"2015-06-17T00:00:00Z",,,,,,,"KR493427",,,,,,,,1,450,53.77778,1,450,,,,1,,,,,,"throat swab",,"2015-03",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T12:23:47.895Z","2021-01-11T12:23:47.895Z"
"658048.340","Measles virus genotype B3 MVi/Sistan.IRN/12.12/2[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Sistan.IRN/12.12/2[B3]",,,,,,,,,,,,,,,,,,,,,"2012-08-14T00:00:00Z",,,,,,,"JX051517",,,,,,,,1,450,54,1,450,,,,1,,,,,,"throat swab",,"2012-01",2012,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T13:28:51.139Z","2021-01-11T13:28:51.139Z"
"658048.368","Measles virus genotype B3 Mvi/Sistan.IRN/15.12/1[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","Mvi/Sistan.IRN/15.12/1[B3]",,,,,,,,,,,,,,,,,,,,,"2012-11-18T00:00:00Z",,,,,,,"JX183261",,,,,,,,1,450,54,1,450,,,,1,,,,,,"cell culture infected by throat swab",,"2012-04",2012,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T13:45:49.293Z","2021-01-11T13:45:49.293Z"
"658048.37","Measles virus genotype B3 MVi/Jiroft.IRN/13.15/1[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Jiroft.IRN/13.15/1[B3]",,,,,,,,,,,,,,,,,,,,,"2015-06-17T00:00:00Z",,,,,,,"KR493428",,,,,,,,1,450,54.444443,1,450,,,,1,,,,,,"throat swab and urine",,"2015-03",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T12:23:48.006Z","2021-01-11T12:23:48.006Z"
"658048.370","Measles virus genotype B3 Mvi/Sistan.IRN/15.12/3[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","Mvi/Sistan.IRN/15.12/3[B3]",,,,,,,,,,,,,,,,,,,,,"2012-11-18T00:00:00Z",,,,,,,"JX183263",,,,,,,,1,450,54,1,450,,,,1,,,,,,"cell culture infected by throat swab",,"2012-04",2012,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T13:45:51.088Z","2021-01-11T13:45:51.088Z"
"658048.371","Measles virus genotype B3 Mvi/Sistan.IRN/15.12/2[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","Mvi/Sistan.IRN/15.12/2[B3]",,,,,,,,,,,,,,,,,,,,,"2012-11-18T00:00:00Z",,,,,,,"JX183262",,,,,,,,1,450,54,1,450,,,,1,,,,,,"cell culture infected by urine",,"2012-04",2012,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T13:45:50.844Z","2021-01-11T13:45:50.844Z"
"658048.373","Measles virus genotype B3 Mvi/Sistan.IRN/16.12/3[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","Mvi/Sistan.IRN/16.12/3[B3]",,,,,,,,,,,,,,,,,,,,,"2012-11-18T00:00:00Z",,,,,,,"JX183269",,,,,,,,1,450,53.77778,1,450,,,,1,,,,,,"cell culture infected by throat swab",,"2012-04",2012,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T13:45:52.490Z","2021-01-11T13:45:52.490Z"
"658048.374","Measles virus genotype B3 Mvi/Sistan.IRN/16.12/1[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","Mvi/Sistan.IRN/16.12/1[B3]",,,,,,,,,,,,,,,,,,,,,"2012-11-18T00:00:00Z",,,,,,,"JX183267",,,,,,,,1,450,54,1,450,,,,1,,,,,,"cell culture infected by throat swab",,"2012-04",2012,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T13:45:52.380Z","2021-01-11T13:45:52.380Z"
"658048.378","Measles virus genotype B3 Mvi/Sistan.IRN/17.12/1[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","Mvi/Sistan.IRN/17.12/1[B3]",,,,,,,,,,,,,,,,,,,,,"2012-11-18T00:00:00Z",,,,,,,"JX183274",,,,,,,,1,450,54,1,450,,,,1,,,,,,"cell culture infected by throat swab",,"2012-04",2012,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T13:47:53.550Z","2021-01-11T13:47:53.550Z"
"658048.383","Measles virus genotype B3 MVi/Bushehr.IRN/19.15/2[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Bushehr.IRN/19.15/2[B3]",,,,,,,,,,,,,,,,,,,,,"2015-08-29T00:00:00Z",,,,,,,"KT428797",,,,,,,,1,450,53.77778,1,450,,,,1,,,,,,"urine",,"2015-05",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T13:54:20.441Z","2021-01-11T13:54:20.441Z"
"658048.384","Measles virus genotype B3 MVi/Bushehr.IRN/19.15/5[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Bushehr.IRN/19.15/5[B3]",,,,,,,,,,,,,,,,,,,,,"2015-08-29T00:00:00Z",,,,,,,"KT428800",,,,,,,,1,450,53.555557,1,450,,,,1,,,,,,"urine",,"2015-05",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T13:54:22.689Z","2021-01-11T13:54:22.689Z"
"658048.385","Measles virus genotype B3 MVi/Bushehr.IRN/19.15/3[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Bushehr.IRN/19.15/3[B3]",,,,,,,,,,,,,,,,,,,,,"2015-08-29T00:00:00Z",,,,,,,"KT428798",,,,,,,,1,450,53.77778,1,450,,,,1,,,,,,"urine",,"2015-05",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T13:54:22.804Z","2021-01-11T13:54:22.804Z"
"658048.386","Measles virus genotype B3 MVi/Golestan.IRN/19.15/4[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Golestan.IRN/19.15/4[B3]",,,,,,,,,,,,,,,,,,,,,"2015-08-29T00:00:00Z",,,,,,,"KT428799",,,,,,,,1,450,53.77778,1,450,,,,1,,,,,,"urine",,"2015-05",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T13:54:20.968Z","2021-01-11T13:54:20.968Z"
"658048.387","Measles virus genotype B3 MVi/Bushehr.IRN/20.15/1[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Bushehr.IRN/20.15/1[B3]",,,,,,,,,,,,,,,,,,,,,"2015-08-29T00:00:00Z",,,,,,,"KT428802",,,,,,,,1,450,53.77778,1,450,,,,1,,,,,,"throat swab",,"2015-05",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T13:54:20.737Z","2021-01-11T13:54:20.737Z"
"658048.389","Measles virus genotype B3 MVi/Bushehr.IRN/19.15/6[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Bushehr.IRN/19.15/6[B3]",,,,,,,,,,,,,,,,,,,,,"2015-08-29T00:00:00Z",,,,,,,"KT428801",,,,,,,,1,450,53.77778,1,450,,,,1,,,,,,"urine",,"2015-05",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T13:54:21.420Z","2021-01-11T13:54:21.420Z"
"658048.390","Measles virus genotype B3 MVi/Bushehr.IRN/21.15/1[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Bushehr.IRN/21.15/1[B3]",,,,,,,,,,,,,,,,,,,,,"2015-08-29T00:00:00Z",,,,,,,"KT428803",,,,,,,,1,450,54,1,450,,,,1,,,,,,"throat Swab and urine",,"2015-05",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T13:54:21.719Z","2021-01-11T13:54:21.719Z"
"658048.396","Measles virus genotype B3 Mvi/Sistan.IRN/19.12/1[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","Mvi/Sistan.IRN/19.12/1[B3]",,,,,,,,,,,,,,,,,,,,,"2012-10-03T00:00:00Z",,,,,,,"JX219961",,,,,,,,1,450,54,1,450,,,,1,,,,,,"urine",,"2012-05",2012,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T13:58:31.408Z","2021-01-11T13:58:31.408Z"
"658048.4","Measles virus genotype B3 MVi/Saravan.IRN/7.15/4[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Saravan.IRN/7.15/4[B3]",,,,,,,,,,,,,,,,,,,,,"2015-04-20T00:00:00Z",,,,,,,"KR091555",,,,,,,,1,450,54.22222,1,450,,,,1,,,,,,"urine",,"2015-02",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T12:15:26.661Z","2021-01-11T12:15:26.661Z"
"658048.403","Measles virus genotype B3 Mvi/Sistan.IRN/19.12/5[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","Mvi/Sistan.IRN/19.12/5[B3]",,,,,,,,,,,,,,,,,,,,,"2012-10-03T00:00:00Z",,,,,,,"JX219965",,,,,,,,1,450,54,1,450,,,,1,,,,,,"throat swab",,"2012-05",2012,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T13:58:31.695Z","2021-01-11T13:58:31.695Z"
"658048.41","Measles virus genotype B3 MVi/Yazd.IRN/13.15/2[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Yazd.IRN/13.15/2[B3]",,,,,,,,,,,,,,,,,,,,,"2015-06-17T00:00:00Z",,,,,,,"KR493429",,,,,,,,1,450,54.22222,1,450,,,,1,,,,,,"throat swab and urine",,"2015-03",2015,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T12:23:49.624Z","2021-01-11T12:23:49.624Z"
"658048.422","Measles virus genotype B3 Mvi/Sistan.IRN/18.12/6[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","Mvi/Sistan.IRN/18.12/6[B3]",,,,,,,,,,,,,,,,,,,,,"2012-10-03T00:00:00Z",,,,,,,"JX219960",,,,,,,,1,450,54,1,450,,,,1,,,,,,"throat swab",,"2012-05",2012,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T14:02:43.912Z","2021-01-11T14:02:43.912Z"
"658048.516","Measles virus genotype B3 Mvi/Sistan.IRN/22.12/1[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","Mvi/Sistan.IRN/22.12/1[B3]",,,,,,,,,,,,,,,,,,,,,"2012-11-26T00:00:00Z",,,,,,,"JX486009",,,,,,,,1,450,54,1,450,,,,1,,,,,,"throat swab",,"2012-05",2012,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T14:32:37.968Z","2021-01-11T14:32:37.968Z"
"658048.527","Measles virus genotype B3 Mvi/Sistan.IRN/25.12/2[B3]",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","Mvi/Sistan.IRN/25.12/2[B3]",,,,,,,,,,,,,,,,,,,,,"2012-10-16T00:00:00Z",,,,,,,"JX631247",,,,,,,,1,450,54,1,450,,,,1,,,,,,"throat swab",,"2012-06",2012,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T14:43:13.787Z","2021-01-11T14:43:13.787Z"
"658048.578","Measles virus genotype B3 MVi/Tehran.IRN/18.17/1",,658048,"10239;2559587;2732396;2497569;2497570;2497574;11157;11158;2560076;11229;11234;351680;658048","Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Paramyxoviridae;Orthoparamyxovirinae;Morbillivirus;Measles morbillivirus;Measles virus genotypes and isolates;Measles virus genotype B3","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Morbillivirus","Measles morbillivirus","Partial","MVi/Tehran.IRN/18.17/1",,,,,,,,,,,,,,,,,,,,,"2017-12-13T00:00:00Z",,,,,,,"MF449467",,,,,,,,1,456,53.72807,1,456,,,,1,,,,,,"throat",,"2017-05",2017,,"Iran","Asia","Iran",,"Vero/h slam","Lab host",,,,"Lab","Vero/h Slam",,,,,"2021-01-11T14:53:50.822Z","2021-01-11T14:53:50.822Z"
